 &FCI NORB=  10,NELEC= 4,MS2=0,
  ORBSYM=1,1,1,1,1,1,1,1,1,1,
  ISYM=1,
 &END
 1.64822160153182    1    1    1    1
 -0.09999183117541645    1    1    2    1
 0.3550927312469692    1    1    2    2
 -0.07049161521467248    1    1    3    1
 0.007969178543076987    1    1    3    2
 0.2526793826811689    1    1    3    3
 0.202294848583318    1    1    4    4
 0.202294848583318    1    1    5    5
 -0.01414754106659366    1    1    6    1
 -0.04408826622120815    1    1    6    2
 0.04661343852337138    1    1    6    3
 0.2024137889251888    1    1    6    6
 0.08990020062152471    1    1    7    1
 -0.03450975955718549    1    1    7    2
 -0.1013783736913846    1    1    7    3
 -0.04476913232290253    1    1    7    6
 0.3081792820810141    1    1    7    7
 0.08382955557297238    1    1    8    4
 0.3616843435550968    1    1    8    8
 0.08382955557297238    1    1    9    5
 0.3616843435550968    1    1    9    9
 -0.02714418833248258    1    1   10    1
 0.05202483239802563    1    1   10    2
 -0.001827291341595105    1    1   10    3
 -0.004255547405039037    1    1   10    6
 0.02320473329088601    1    1   10    7
 0.3426030558663017    1    1   10   10
 -0.09999183117541641    2    1    1    1
 0.01082554299312792    2    1    2    1
 0.006475461590548236    2    1    2    2
 0.005790966992901693    2    1    3    1
 -0.002288521454940429    2    1    3    2
 -0.003689406341563163    2    1    3    3
 -0.0002578353770416305    2    1    4    4
 -0.0002578353770416305    2    1    5    5
 -0.0004162472711475179    2    1    6    1
 -0.002429814856588143    2    1    6    2
 -0.0005665184581137147    2    1    6    3
 0.0008808468238977098    2    1    6    6
 -0.005692584063231314    2    1    7    1
 0.0006528443489359502    2    1    7    2
 0.003462545789229557    2    1    7    3
 0.002690440396892345    2    1    7    6
 -0.005713678542485026    2    1    7    7
 -0.0007182223556953256    2    1    8    4
 -0.003879409034364097    2    1    8    8
 -0.0007182223556953256    2    1    9    5
 -0.003879409034364097    2    1    9    9
 0.005205513600112256    2    1   10    1
 -0.002318097202869601    2    1   10    2
 0.002156769817878993    2    1   10    3
 0.00148116155763535    2    1   10    6
 -0.002064527132697392    2    1   10    7
 -0.0007043372198220728    2    1   10   10
 0.3550927312469692    2    2    1    1
 0.006475461590548235    2    2    2    1
 0.4829120445844401    2    2    2    2
 -0.006604123200852329    2    2    3    1
 -0.0432469378806375    2    2    3    2
 0.1719388883220546    2    2    3    3
 0.1824564931472155    2    2    4    4
 0.1824564931472155    2    2    5    5
 -0.008511559093458465    2    2    6    1
 -0.0824162882184535    2    2    6    2
 0.03365776192996267    2    2    6    3
 0.2203135314269917    2    2    6    6
 0.01094805523622464    2    2    7    1
 -0.01827465408732052    2    2    7    2
 -0.03373313104305094    2    2    7    3
 0.01333080828005222    2    2    7    6
 0.1863116457276156    2    2    7    7
 0.04984216771379608    2    2    8    4
 0.234861827558998    2    2    8    8
 0.04984216771379608    2    2    9    5
 0.234861827558998    2    2    9    9
 0.008620463462221983    2    2   10    1
 -0.06192340398627363    2    2   10    2
 0.0385705382065968    2    2   10    3
 0.0286359300301624    2    2   10    6
 -0.003146039476389345    2    2   10    7
 0.3174066096367571    2    2   10   10
 -0.07049161521467244    3    1    1    1
 0.005790966992901692    3    1    2    1
 -0.006604123200852328    3    1    2    2
 0.00564846381745336    3    1    3    1
 0.0003142337647352571    3    1    3    2
 0.001356306397243915    3    1    3    3
 -5.633872394520579e-06    3    1    4    4
 -5.633872394520579e-06    3    1    5    5
 0.002261232340467234    3    1    6    1
 0.001814203014649532    3    1    6    2
 -0.0002809878951117217    3    1    6    3
 -0.001366363705571965    3    1    6    6
 -0.007277523310748125    3    1    7    1
 0.0004837637126566171    3    1    7    2
 -0.0007074860936578709    3    1    7    3
 -0.000648692082706968    3    1    7    6
 0.001024554514604136    3    1    7    7
 -0.0003189892312746857    3    1    8    4
 -0.002129087481406494    3    1    8    8
 -0.0003189892312746857    3    1    9    5
 -0.002129087481406494    3    1    9    9
 -0.0008289438093807489    3    1   10    1
 -0.0002674225477748658    3    1   10    2
 -0.001138089792142759    3    1   10    3
 0.0003368788701461994    3    1   10    6
 0.0003736293702051555    3    1   10    7
 -0.002773183829017365    3    1   10   10
 0.007969178543076938    3    2    1    1
 -0.002288521454940432    3    2    2    1
 -0.04324693788063751    3    2    2    2
 0.0003142337647352556    3    2    3    1
 0.009223356905353782    3    2    3    2
 0.006809103283853791    3    2    3    3
 0.002082705472102828    3    2    4    4
 0.002082705472102828    3    2    5    5
 0.001241604785712522    3    2    6    1
 0.01216738959941485    3    2    6    2
 -0.001097715176559962    3    2    6    3
 -0.009777027020683355    3    2    6    6
 -0.000745330471062855    3    2    7    1
 0.0001037857994475819    3    2    7    2
 -0.00255789598991263    3    2    7    3
 -0.005296965420261732    3    2    7    6
 0.006410332511106371    3    2    7    7
 0.0009105200876105065    3    2    8    4
 0.002816981198913305    3    2    8    8
 0.0009105200876105065    3    2    9    5
 0.002816981198913305    3    2    9    9
 -0.001397862602161808    3    2   10    1
 0.01836052543502512    3    2   10    2
 -0.005878010459309439    3    2   10    3
 -0.002141940877327307    3    2   10    6
 0.0006978131397817046    3    2   10    7
 -0.01357111171896195    3    2   10   10
 0.2526793826811689    3    3    1    1
 -0.003689406341563162    3    3    2    1
 0.1719388883220546    3    3    2    2
 0.001356306397243913    3    3    3    1
 0.006809103283853801    3    3    3    2
 0.2274917714385306    3    3    3    3
 0.1681894811609234    3    3    4    4
 0.1681894811609234    3    3    5    5
 0.00243139709372926    3    3    6    1
 -0.007046997683315162    3    3    6    2
 0.007832683965710907    3    3    6    3
